id	effectiveTime	active	moduleId	refsetId	referencedComponentId	mapGroup	mapPriority	mapRule	mapAdvice	mapTarget	correlationId	mapCategoryId
42e8ca6f-7353-4115-be39-10d977393e64	20140731	1	900000000000207008	450993002	170966002	1	1	TRUE	ALWAYS -31	-31	447561005	447637006
43106752-3634-4cd3-889a-239eabbb4517	20140731	1	900000000000207008	450993002	7674000	1	1	TRUE	ALWAYS L87	L87	447561005	447637006
431274cb-151e-4b13-9c17-b132649b77e8	20140731	1	900000000000207008	450993002	83943005	1	1	TRUE	ALWAYS P22	P22	447561005	447637006
431b2faf-acd9-45df-aa20-9df22810503b	20140731	1	900000000000207008	450993002	195788001	1	1	TRUE	ALWAYS R75	R75	447561005	447637006
43282b51-b561-4aeb-9d58-0c56e224f0bc	20140731	1	900000000000207008	450993002	161816004	1	1	TRUE	ALWAYS X15	X15	447561005	447637006
432a34c0-2d4b-4971-809a-e386ac19b996	20140731	1	900000000000207008	450993002	18171007	1	1	TRUE	ALWAYS L74	L74	447561005	447637006
43322d0c-4a0f-498e-bf1f-146bc943f49d	20140731	1	900000000000207008	450993002	105529008	1	1	TRUE	ALWAYS Z28	Z28	447561005	447637006
4334a98f-44b3-45ed-b56d-ebcfd4c5efcd	20140731	1	900000000000207008	450993002	49882001	1	1	TRUE	ALWAYS A76	A76	447561005	447637006
433a870f-e5e5-411f-baaf-fe32ee1faded	20140731	1	900000000000207008	450993002	69430001	1	1	TRUE	ALWAYS X99	X99	447561005	447637006
4342b3a6-dddf-46b2-b439-dae6f453d507	20140731	1	900000000000207008	450993002	161887000	1	1	TRUE	ALWAYS S29	S29	447561005	447637006
4350c622-0df5-458c-9936-afcc0fc6a3cb	20140731	1	900000000000207008	450993002	51611005	1	1	TRUE	ALWAYS S98	S98	447561005	447637006
435370e7-47b4-4a54-88f3-dad78b4a92b2	20140731	1	900000000000207008	450993002	56975005	1	1	TRUE	ALWAYS S81	S81	447561005	447637006
435b0d57-54b1-4951-be1a-925c84b4bea5	20140731	1	900000000000207008	450993002	201048007	1	1	TRUE	ALWAYS L99	L99	447561005	447637006
437c4e3e-6dbf-49f5-b369-b040145e0370	20140731	1	900000000000207008	450993002	9126005	1	1	TRUE	ALWAYS X08	X08	447561005	447637006
4383a840-70f5-4527-ae88-d4cd8e11f839	20140731	1	900000000000207008	450993002	89164003	1	3	OTHERWISE TRUE	MAP SOURCE CONCEPT CANNOT BE CLASSIFIED WITH AVAILABLE DATA		447561005	447638001
439f6875-dd1e-4bef-9c79-f30a5c7af1da	20140731	1	900000000000207008	450993002	409037000	1	1	TRUE	ALWAYS P23	P23	447561005	447637006
439f68c4-674f-4a5e-b1e6-203befc3b84b	20140731	1	900000000000207008	450993002	82302008	1	1	TRUE	ALWAYS P17	P17	447561005	447637006
43a2a4ea-ee9a-4f5b-aaee-882d5593caf9	20140731	1	900000000000207008	450993002	177184002	1	1	TRUE	ALWAYS W90	W90	447561005	447637006
43b3ba67-5c3d-450d-a1be-0613a4269aa2	20140731	1	900000000000207008	450993002	445008009	1	1	TRUE	ALWAYS L87	L87	447561005	447637006
43b4c57e-5a1f-47c7-bb50-130bf6632c24	20140731	1	900000000000207008	450993002	319297003	1	1	TRUE	ALWAYS D83	D83	447561005	447637006
43c5fbf6-6326-4235-afbc-ce2011f0e85f	20140731	1	900000000000207008	450993002	65046005	1	1	TRUE	ALWAYS -59	-59	447561005	447637006
43c7b6ff-6f42-4651-8d13-dbe653d532d7	20140731	1	900000000000207008	450993002	233829003	1	1	TRUE	ALWAYS K75	K75	447561005	447637006
43c8fe04-7795-4ffa-82da-f3e889bc2393	20140731	1	900000000000207008	450993002	161805006	1	1	TRUE	ALWAYS A23	A23	447561005	447637006
43ca5cbf-8cce-4b77-892c-f83675ba6a6a	20140731	1	900000000000207008	450993002	416878008	1	1	TRUE	ALWAYS F18	F18	447561005	447637006
